time,x1,y1,z1,a1,e1 ,r1,x2,y2,z2,a2,e2,r2,x3,y3,z3,a3,e3,r3,x4,y4,z4,a4,e4,r4,V0,V1,V2,V3,V4,V5
21630.0447,5.58984375,12.67382813,2.553222656,42.27539063,87.97851563,-74.28955078,12.92871094,7.514648438,5.242675781,177.9785156,-14.98535156,23.66455078,8.846191406,7.294921875,7.004882813,177.0556641,-14.96337891,-153.918457,2.008300781,-4.539550781,-6.455566406,38.29833984,-57.61230469,33.88183594,0.99791166,0.845511048,-0.884073997,1.082218385,-0.025117946,0.699595574
21640.0447,5.58984375,12.67382813,2.553222656,42.29736328,87.97851563,-74.26757813,12.93310547,7.510253906,5.23828125,177.956543,-14.98535156,23.66455078,8.846191406,7.294921875,7.000488281,177.0556641,-14.96337891,-153.8964844,2.008300781,-4.539550781,-6.451171875,38.29833984,-57.61230469,33.85986328,0.991426528,0.846159561,-0.879210145,1.080921359,-0.025117946,0.700892601
21650.0447,5.58984375,12.67382813,2.553222656,42.31933594,87.97851563,-74.22363281,12.93310547,7.505859375,5.23828125,177.9345703,-14.98535156,23.66455078,8.846191406,7.294921875,7.000488281,177.0336914,-14.91943359,-153.8745117,2.008300781,-4.53515625,-6.446777344,38.29833984,-57.56835938,33.88183594,0.987859705,0.844538278,-0.873697779,1.077354536,-0.02673923,0.701541114
21660.0447,5.58984375,12.67382813,2.553222656,42.34130859,87.97851563,-74.20166016,12.93310547,7.505859375,5.23828125,177.9345703,-14.96337891,23.66455078,8.846191406,7.290527344,6.99609375,177.0336914,-14.89746094,-153.8745117,2.012695313,-4.53515625,-6.442382813,38.29833984,-57.56835938,33.88183594,0.987211191,0.842268482,-0.870455211,1.075084739,-0.028684769,0.700568344
21670.0447,5.58984375,12.67382813,2.553222656,42.36328125,87.97851563,-74.20166016,12.93310547,7.501464844,5.23828125,177.9345703,-14.94140625,23.66455078,8.846191406,7.290527344,6.99609375,177.0336914,-14.87548828,-153.8745117,2.012695313,-4.53515625,-6.437988281,38.29833984,-57.54638672,33.88183594,0.987859705,0.840971456,-0.868185413,1.074111969,-0.032900106,0.699271318
21680.0447,5.58984375,12.67382813,2.553222656,42.38525391,87.97851563,-74.1796875,12.93310547,7.501464844,5.23828125,177.9345703,-14.91943359,23.66455078,8.846191406,7.290527344,6.991699219,177.0117188,-14.83154297,-153.8745117,2.012695313,-4.53515625,-6.43359375,38.27636719,-57.52441406,33.90380859,0.988508218,0.842592739,-0.865267101,1.076057509,-0.036466929,0.700892601
21690.0447,5.58984375,12.67382813,2.553222656,42.38525391,87.97851563,-74.1796875,12.93310547,7.501464844,5.23828125,177.956543,-14.89746094,23.66455078,8.846191406,7.290527344,6.991699219,177.0117188,-14.80957031,-153.8745117,2.012695313,-4.530761719,-6.429199219,38.27636719,-57.50244141,33.90380859,0.987535448,0.843889765,-0.859754735,1.078651562,-0.041330778,0.70186537
21700.0447,5.58984375,12.67382813,2.553222656,42.38525391,87.97851563,-74.1796875,12.93310547,7.501464844,5.23828125,177.956543,-14.87548828,23.66455078,8.846191406,7.286132813,6.991699219,177.0117188,-14.765625,-153.8745117,2.012695313,-4.530761719,-6.424804688,38.25439453,-57.48046875,33.94775391,0.983968625,0.845835305,-0.851972571,1.080597102,-0.045221858,0.70478368
21710.0447,5.58984375,12.67382813,2.553222656,42.40722656,87.97851563,-74.15771484,12.93310547,7.501464844,5.23828125,177.956543,-14.85351563,23.66455078,8.846191406,7.286132813,6.991699219,177.0117188,-14.74365234,-153.8745117,2.012695313,-4.530761719,-6.420410156,38.25439453,-57.48046875,33.96972656,0.981374572,0.847456588,-0.847757233,1.081569872,-0.046518884,0.706080706
21720.0447,5.58984375,12.67382813,2.553222656,42.40722656,87.97851563,-74.15771484,12.93310547,7.501464844,5.23828125,177.9785156,-14.83154297,23.66455078,8.846191406,7.286132813,6.991699219,177.0336914,-14.72167969,-153.8745117,2.008300781,-4.526367188,-6.420410156,38.23242188,-57.48046875,33.99169922,0.982023085,0.847456588,-0.843866151,1.082218385,-0.050085707,0.706404963
21730.0447,5.58984375,12.67382813,2.553222656,42.40722656,87.97851563,-74.15771484,12.9375,7.497070313,5.23828125,177.9785156,-14.80957031,23.66455078,8.846191406,7.281738281,6.991699219,177.0336914,-14.72167969,-153.8964844,2.008300781,-4.526367188,-6.416015625,38.21044922,-57.45849609,34.01367188,0.984941395,0.847132331,-0.840623583,1.082218385,-0.0546253,0.707377733
21740.0447,5.58984375,12.67382813,2.553222656,42.42919922,87.97851563,-74.13574219,12.9375,7.497070313,5.23828125,177.9785156,-14.80957031,23.66455078,8.846191406,7.281738281,6.987304688,177.0336914,-14.72167969,-153.8964844,2.008300781,-4.521972656,-6.416015625,38.18847656,-57.45849609,34.05761719,0.987535448,0.846159561,-0.837056757,1.081894129,-0.06046192,0.706729219
21750.0447,5.58984375,12.67382813,2.553222656,42.42919922,87.97851563,-74.13574219,12.9375,7.492675781,5.23828125,177.956543,-14.78759766,23.64257813,8.846191406,7.27734375,6.987304688,177.0556641,-14.72167969,-153.918457,2.008300781,-4.517578125,-6.416015625,38.14453125,-57.45849609,34.1015625,0.990129501,0.845511048,-0.832517162,1.081894129,-0.066622796,0.70575645
21760.0447,5.58984375,12.67382813,2.553222656,42.42919922,87.97851563,-74.13574219,12.94189453,7.492675781,5.233886719,177.956543,-14.78759766,23.64257813,8.850585938,7.27734375,6.982910156,177.0556641,-14.72167969,-153.918457,2.008300781,-4.517578125,-6.416015625,38.12255859,-57.45849609,34.14550781,0.991426528,0.844214022,-0.829923107,1.082866899,-0.071486646,0.705432193
21770.0447,5.58984375,12.67382813,2.553222656,42.45117188,87.97851563,-74.13574219,12.94189453,7.48828125,5.233886719,177.956543,-14.78759766,23.62060547,8.850585938,7.272949219,6.982910156,177.0776367,-14.72167969,-153.9404297,2.008300781,-4.513183594,-6.416015625,38.10058594,-57.45849609,34.18945313,0.993047811,0.843241252,-0.82862608,1.083515412,-0.074080699,0.70478368
21780.0447,5.585449219,12.67382813,2.553222656,42.42919922,87.97851563,-74.15771484,12.94189453,7.48828125,5.229492188,177.956543,-14.78759766,23.59863281,8.850585938,7.268554688,6.978515625,177.0776367,-14.765625,-153.9404297,2.008300781,-4.513183594,-6.416015625,38.03466797,-57.45849609,34.25537109,0.994669094,0.842916995,-0.827004796,1.083839668,-0.076026239,0.705107936
21790.0447,5.585449219,12.67382813,2.553222656,42.42919922,87.97851563,-74.15771484,12.94189453,7.483886719,5.225097656,177.956543,-14.80957031,23.57666016,8.850585938,7.268554688,6.974121094,177.0996094,-14.78759766,-153.9624023,2.008300781,-4.508789063,-6.416015625,37.99072266,-57.45849609,34.29931641,0.996614634,0.840971456,-0.826680539,1.081894129,-0.078620292,0.704135167
21800.0447,5.585449219,12.67382813,2.553222656,42.42919922,87.97851563,-74.15771484,12.94628906,7.479492188,5.220703125,177.9785156,-14.85351563,23.5546875,8.854980469,7.259765625,6.965332031,177.0996094,-14.83154297,-153.984375,2.008300781,-4.504394531,-6.416015625,37.92480469,-57.48046875,34.38720703,1.00082997,0.839674429,-0.825383512,1.078975819,-0.083808398,0.703162397
21810.0447,5.585449219,12.67382813,2.553222656,42.40722656,87.97851563,-74.1796875,12.94628906,7.479492188,5.216308594,177.9785156,-14.87548828,23.53271484,8.854980469,7.255371094,6.9609375,177.0996094,-14.87548828,-154.0063477,2.00390625,-4.5,-6.416015625,37.88085938,-57.48046875,34.453125,1.003424023,0.837080376,-0.822789458,1.075408996,-0.089320761,0.701541114
21820.0447,5.585449219,12.67382813,2.553222656,42.38525391,87.97851563,-74.1796875,12.94628906,7.475097656,5.207519531,178.0004883,-14.91943359,23.51074219,8.854980469,7.246582031,6.956542969,177.0776367,-14.94140625,-154.0283203,2.00390625,-4.5,-6.416015625,37.83691406,-57.48046875,34.49707031,1.006018076,0.835134837,-0.821168173,1.072814943,-0.093860354,0.699595574
21830.0447,5.58984375,12.67382813,2.553222656,42.38525391,87.97851563,-74.20166016,12.94628906,7.466308594,5.194335938,178.0004883,-15.00732422,23.46679688,8.859375,7.229003906,6.947753906,177.0556641,-15.02929688,-154.0722656,2.00390625,-4.495605469,-6.420410156,37.79296875,-57.50244141,34.56298828,1.006018076,0.83286504,-0.816952835,1.070545146,-0.09904846,0.697325778
21840.0447,5.58984375,12.67382813,2.553222656,42.36328125,87.97851563,-74.20166016,12.94628906,7.457519531,5.189941406,177.9785156,-15.07324219,23.44482422,8.859375,7.220214844,6.943359375,177.0117188,-15.07324219,-154.0942383,2.00390625,-4.495605469,-6.420410156,37.74902344,-57.50244141,34.58496094,1.00374828,0.827352678,-0.810791955,1.06632981,-0.10391231,0.693758955
21850.0447,5.58984375,12.67382813,2.553222656,42.34130859,87.97851563,-74.22363281,12.94628906,7.435546875,5.176757813,177.9345703,-15.13916016,23.40087891,8.863769531,7.20703125,6.938964844,176.9458008,-15.13916016,-154.1381836,2.00390625,-4.491210938,-6.420410156,37.72705078,-57.50244141,34.60693359,1.00180274,0.822488829,-0.80527959,1.061141704,-0.108451903,0.689219363
21860.0447,5.58984375,12.67382813,2.553222656,42.31933594,87.97851563,-74.26757813,12.94628906,7.422363281,5.172363281,177.890625,-15.18310547,23.37890625,8.868164063,7.193847656,6.938964844,176.9018555,-15.18310547,-154.1601563,2.00390625,-4.491210938,-6.420410156,37.70507813,-57.50244141,34.62890625,1.00082997,0.817300723,-0.803009792,1.056926367,-0.1107217,0.684355514
21870.0447,5.58984375,12.67382813,2.553222656,42.25341797,87.97851563,-74.31152344,12.94628906,7.409179688,5.16796875,177.824707,-15.22705078,23.37890625,8.868164063,7.185058594,6.938964844,176.8359375,-15.20507813,-154.1821289,2.00390625,-4.491210938,-6.420410156,37.70507813,-57.52441406,34.62890625,0.9998572,0.810815591,-0.79814594,1.050116978,-0.115585549,0.676573355
21880.0447,5.58984375,12.67382813,2.548828125,42.23144531,87.97851563,-74.33349609,12.95068359,7.387207031,5.163574219,177.7148438,-15.24902344,23.35693359,8.872558594,7.176269531,6.938964844,176.7260742,-15.22705078,-154.2041016,2.00390625,-4.491210938,-6.420410156,37.70507813,-57.52441406,34.65087891,0.9998572,0.804978972,-0.794903372,1.044928872,-0.119476629,0.670736736
21890.0447,5.58984375,12.67382813,2.548828125,42.20947266,87.97851563,-74.35546875,12.95068359,7.369628906,5.163574219,177.6489258,-15.24902344,23.35693359,8.872558594,7.167480469,6.938964844,176.6601563,-15.22705078,-154.2260742,2.00390625,-4.491210938,-6.420410156,37.70507813,-57.52441406,34.65087891,0.99791166,0.800115122,-0.790688033,1.039740766,-0.124016222,0.666521401
21900.0447,5.58984375,12.67382813,2.548828125,42.16552734,87.97851563,-74.39941406,12.95068359,7.352050781,5.163574219,177.5170898,-15.22705078,23.35693359,8.872558594,7.154296875,6.938964844,176.550293,-15.20507813,-154.2480469,2.00390625,-4.491210938,-6.420410156,37.70507813,-57.52441406,34.65087891,0.997263147,0.795251273,-0.786796952,1.034228403,-0.127907302,0.662630321
21910.0447,5.58984375,12.67382813,2.548828125,42.16552734,87.97851563,-74.39941406,12.95507813,7.338867188,5.16796875,177.4511719,-15.22705078,23.35693359,8.872558594,7.145507813,6.943359375,176.4624023,-15.18310547,-154.2700195,2.00390625,-4.491210938,-6.420410156,37.70507813,-57.52441406,34.65087891,0.997587404,0.792981477,-0.788418236,1.030337323,-0.125961762,0.660684782
21920.0447,5.58984375,12.67382813,2.548828125,42.14355469,87.97851563,-74.39941406,12.95507813,7.325683594,5.172363281,177.3632813,-15.20507813,23.35693359,8.872558594,7.13671875,6.947753906,176.3745117,-15.13916016,-154.2700195,2.00390625,-4.491210938,-6.420410156,37.70507813,-57.52441406,34.62890625,0.99888443,0.791360194,-0.788093979,1.028391784,-0.127583045,0.660036269
21930.0447,5.58984375,12.67382813,2.548828125,42.16552734,87.97851563,-74.39941406,12.95507813,7.308105469,5.176757813,177.253418,-15.16113281,23.37890625,8.876953125,7.123535156,6.952148438,176.2426758,-15.09521484,-154.2919922,2.00390625,-4.491210938,-6.420410156,37.72705078,-57.50244141,34.62890625,0.993696324,0.785523575,-0.788742493,1.022555164,-0.122070682,0.653875393
21940.0447,5.58984375,12.67382813,2.548828125,42.16552734,88.00048828,-74.37744141,12.95507813,7.299316406,5.181152344,177.1655273,-15.13916016,23.37890625,8.872558594,7.119140625,6.956542969,176.1328125,-15.02929688,-154.2919922,2.00390625,-4.491210938,-6.420410156,37.72705078,-57.50244141,34.62890625,0.990453758,0.782605266,-0.787769722,1.018988341,-0.122719195,0.651929853
21950.0447,5.58984375,12.67382813,2.548828125,42.1875,88.00048828,-74.37744141,12.95507813,7.281738281,5.194335938,177.0336914,-15.05126953,23.40087891,8.876953125,7.105957031,6.965332031,175.9570313,-14.96337891,-154.3139648,2.00390625,-4.491210938,-6.420410156,37.74902344,-57.50244141,34.60693359,0.987211191,0.781308239,-0.784202897,1.016718545,-0.123367709,0.649660057
21960.0447,5.58984375,12.67382813,2.548828125,42.16552734,88.00048828,-74.37744141,12.95507813,7.268554688,5.203125,176.9458008,-14.98535156,23.40087891,8.876953125,7.097167969,6.969726563,175.8251953,-14.89746094,-154.3139648,2.00390625,-4.495605469,-6.416015625,37.77099609,-57.50244141,34.58496094,0.985914165,0.780659726,-0.78290587,1.014773005,-0.124664735,0.648687287
21970.0447,5.58984375,12.67382813,2.548828125,42.14355469,88.00048828,-74.39941406,12.95068359,7.250976563,5.211914063,176.8359375,-14.91943359,23.40087891,8.876953125,7.083984375,6.978515625,175.6933594,-14.85351563,-154.3139648,2.00390625,-4.495605469,-6.416015625,37.81494141,-57.48046875,34.54101563,0.983644369,0.780011213,-0.779987559,1.013151722,-0.126286019,0.649011544
21980.0447,5.58984375,12.67382813,2.548828125,42.12158203,88.00048828,-74.44335938,12.95068359,7.229003906,5.229492188,176.6601563,-14.80957031,23.42285156,8.876953125,7.070800781,6.982910156,175.4736328,-14.74365234,-154.3139648,2.00390625,-4.504394531,-6.411621094,37.92480469,-57.45849609,34.453125,0.982347342,0.780983982,-0.779663302,1.012827465,-0.124988992,0.650632827
21990.0447,5.58984375,12.67382813,2.548828125,42.07763672,88.00048828,-74.46533203,12.95068359,7.211425781,5.242675781,176.5283203,-14.72167969,23.42285156,8.876953125,7.057617188,6.991699219,175.3198242,-14.67773438,-154.3359375,2.00390625,-4.508789063,-6.407226563,38.03466797,-57.43652344,34.38720703,0.981050316,0.782281009,-0.778690532,1.011854695,-0.124988992,0.651929853
22000.0447,5.58984375,12.67382813,2.548828125,42.03369141,88.00048828,-74.53125,12.95068359,7.180664063,5.260253906,176.3085938,-14.58984375,23.44482422,8.876953125,7.040039063,7.000488281,175.078125,-14.58984375,-154.3579102,2.008300781,-4.521972656,-6.402832031,38.18847656,-57.39257813,34.23339844,0.979429032,0.781308239,-0.776096477,1.010557669,-0.124340479,0.651929853
22010.0447,5.58984375,12.67382813,2.548828125,42.01171875,88.00048828,-74.55322266,12.95507813,7.163085938,5.2734375,176.1547852,-14.52392578,23.44482422,8.876953125,7.03125,7.004882813,174.9462891,-14.52392578,-154.3579102,2.008300781,-4.526367188,-6.3984375,38.27636719,-57.37060547,34.16748047,0.976186466,0.780659726,-0.773178166,1.010233412,-0.124988992,0.65225411
22020.0447,5.58984375,12.67382813,2.548828125,42.01171875,88.00048828,-74.55322266,12.95507813,7.141113281,5.282226563,176.0229492,-14.45800781,23.44482422,8.876953125,7.018066406,7.013671875,174.7924805,-14.45800781,-154.3798828,2.008300781,-4.530761719,-6.3984375,38.36425781,-57.34863281,34.07958984,0.97391667,0.781308239,-0.770584112,1.008936386,-0.125637505,0.65322688
22030.0447,5.58984375,12.67382813,2.548828125,42.03369141,88.00048828,-74.53125,12.95947266,7.119140625,5.295410156,175.8251953,-14.34814453,23.46679688,8.876953125,7.004882813,7.022460938,174.6166992,-14.37011719,-154.4018555,2.008300781,-4.539550781,-6.394042969,38.45214844,-57.32666016,34.01367188,0.972619643,0.782281009,-0.76669303,1.008612129,-0.128231559,0.655172419
22040.0447,5.58984375,12.67382813,2.548828125,42.05566406,88.00048828,-74.50927734,12.96386719,7.105957031,5.304199219,175.7373047,-14.30419922,23.46679688,8.876953125,6.99609375,7.026855469,174.5288086,-14.30419922,-154.4238281,2.008300781,-4.539550781,-6.394042969,38.51806641,-57.3046875,33.96972656,0.97002559,0.784226549,-0.763450462,1.009260642,-0.129852842,0.657117959
22050.0447,5.58984375,12.67382813,2.548828125,42.14355469,88.00048828,-74.42138672,12.96386719,7.088378906,5.317382813,175.6054688,-14.21630859,23.46679688,8.876953125,6.987304688,7.035644531,174.3969727,-14.23828125,-154.4238281,2.008300781,-4.543945313,-6.389648438,38.56201172,-57.3046875,33.92578125,0.970349847,0.788766141,-0.760207894,1.014448748,-0.130177098,0.661009038
22060.0447,5.58984375,12.67382813,2.548828125,42.20947266,88.00048828,-74.35546875,12.96826172,7.079589844,5.321777344,175.5395508,-14.19433594,23.46679688,8.876953125,6.982910156,7.040039063,174.3310547,-14.19433594,-154.4238281,2.008300781,-4.543945313,-6.389648438,38.58398438,-57.28271484,33.90380859,0.968404307,0.790711681,-0.75761384,1.017367058,-0.130825612,0.664251604
22070.0447,5.58984375,12.67382813,2.548828125,42.27539063,88.00048828,-74.28955078,12.96826172,7.070800781,5.326171875,175.4736328,-14.15039063,23.48876953,8.876953125,6.978515625,7.040039063,174.2871094,-14.15039063,-154.4458008,2.008300781,-4.548339844,-6.389648438,38.60595703,-57.28271484,33.88183594,0.968404307,0.791360194,-0.757289583,1.018988341,-0.130177098,0.665548631
22080.0447,5.58984375,12.67382813,2.548828125,42.29736328,88.00048828,-74.26757813,12.97265625,7.057617188,5.330566406,175.4077148,-14.12841797,23.48876953,8.876953125,6.974121094,7.044433594,174.2211914,-14.10644531,-154.4458008,2.008300781,-4.548339844,-6.389648438,38.60595703,-57.28271484,33.88183594,0.97002559,0.791684451,-0.759559381,1.019312598,-0.127907302,0.665224374
22090.0447,5.58984375,12.67382813,2.548828125,42.29736328,88.00048828,-74.26757813,12.97265625,7.053222656,5.334960938,175.3637695,-14.10644531,23.48876953,8.876953125,6.969726563,7.048828125,174.1992188,-14.08447266,-154.4458008,2.008300781,-4.548339844,-6.385253906,38.60595703,-57.28271484,33.88183594,0.97099836,0.793954247,-0.762801949,1.020933881,-0.125961762,0.667169914
22100.0447,5.58984375,12.67382813,2.548828125,42.27539063,88.00048828,-74.28955078,12.97705078,7.044433594,5.334960938,175.2978516,-14.10644531,23.48876953,8.876953125,6.965332031,7.048828125,174.1772461,-14.0625,-154.4458008,2.008300781,-4.543945313,-6.385253906,38.60595703,-57.28271484,33.88183594,0.97391667,0.799142353,-0.764747489,1.025149217,-0.124988992,0.67138525
22110.0447,5.58984375,12.67382813,2.548828125,42.25341797,88.00048828,-74.31152344,12.98144531,7.035644531,5.339355469,175.2758789,-14.08447266,23.46679688,8.876953125,6.9609375,7.048828125,174.1772461,-14.0625,-154.4458008,2.008300781,-4.543945313,-6.385253906,38.60595703,-57.28271484,33.88183594,0.97488944,0.804654715,-0.767341544,1.03066158,-0.123367709,0.676573355
